Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
09902ad8-d0d7-439e-8345-e1ed0de5ad42,"2020-07-03, 11:35:01 AM",root,GetAccountPasswordPolicy,,,,us-east-1,,46.114.3.208
5228d350-6903-484d-8353-6ec83b86b8b9,"2020-07-03, 11:35:01 AM",root,GetPolicy,,,,us-east-1,,46.114.3.208
7a45aeda-45a5-4ee2-b9d0-f5730dce0610,"2020-07-03, 11:35:01 AM",root,AttachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/IAMUserChangePassword""}]",,us-east-1,,46.114.3.208
b93f0a46-1ee7-4208-832d-bafa31463de5,"2020-07-03, 11:35:01 AM",root,ListGroupsForUser,,,,us-east-1,,46.114.3.208
d4e25475-b9cc-4543-948d-dbaeeda6f72a,"2020-07-03, 11:35:01 AM",root,AddUserToGroup,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",,us-east-1,,46.114.3.208
ec480d63-9de4-4409-b352-165c1db4522c,"2020-07-03, 11:35:01 AM",root,CreateLoginProfile,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""}]",,us-east-1,,46.114.3.208
0d9497bd-2b29-4716-8035-9603880b499d,"2020-07-03, 11:35:00 AM",root,ListUsers,,,,us-east-1,,46.114.3.208
45fbdcc5-7629-4f58-8123-37a9612a6a4d,"2020-07-03, 11:35:00 AM",root,CreateUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDAXXUIUKAMPLPZ3AX6B""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::531788746776:user/Accountant""}]",,us-east-1,,46.114.3.208
09418216-9477-4be3-8fe3-450151d4c692,"2020-07-03, 11:34:11 AM",root,ListAccountAliases,,,,us-east-1,,46.114.3.208
379cdfe6-b14d-40f5-a92a-0bb71d4ed891,"2020-07-03, 11:34:11 AM",root,GetAccountPasswordPolicy,,,,us-east-1,,46.114.3.208
97c5ad67-6ffa-4a6a-81ac-dfff00340b64,"2020-07-03, 11:34:11 AM",root,CreateLoginProfile,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""}]",,us-east-1,,46.114.3.208
c55843f7-3af4-4b7c-8510-597fe909def2,"2020-07-03, 11:34:11 AM",root,ListPolicies,,,,us-east-1,,46.114.3.208
526e0b94-ee52-44dd-b56a-639e1aa4a952,"2020-07-03, 11:34:10 AM",root,ListGroupsForUser,,,,us-east-1,,46.114.3.208
77337f64-f617-4bb6-9193-d7a1d1225f55,"2020-07-03, 11:34:10 AM",root,GetPolicy,,,,us-east-1,,46.114.3.208
9280a5ed-2ac9-4ea0-b186-3f733d235667,"2020-07-03, 11:34:10 AM",root,AttachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/IAMUserChangePassword""}]",,us-east-1,,46.114.3.208
a99bd2b7-cfa1-4543-a160-9b81c51856ed,"2020-07-03, 11:34:10 AM",root,ListUsers,,,,us-east-1,,46.114.3.208
fec00b73-e8b7-4dff-8d65-bdada28dfb5f,"2020-07-03, 11:34:10 AM",root,AddUserToGroup,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",,us-east-1,,46.114.3.208
fc209757-a5c4-4aef-98a1-ccd023cd6fb5,"2020-07-03, 11:34:09 AM",root,CreateUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDAXXUIUKAMER3T5XK6B""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::531788746776:user/CloudTrail""}]",,us-east-1,,46.114.3.208
247d31d5-03b5-4fbc-9db7-0ca60aecd35d,"2020-07-03, 11:32:41 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,46.114.3.208
66ff6f3e-61c2-4609-9b86-cd019b9c4dc6,"2020-07-03, 11:32:41 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,46.114.3.208
8315d0c3-182f-4ad0-9ad5-c65073473b14,"2020-07-03, 11:32:41 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,46.114.3.208
b2a2733c-e9ca-452c-b1fb-00bab43eea6c,"2020-07-03, 11:31:26 AM",root,GetAccountPasswordPolicy,,,,us-east-1,,46.114.3.208
904d75a5-45b1-4417-a8ca-d21e7905ee46,"2020-07-03, 11:30:50 AM",root,ListPolicies,,,,us-east-1,,46.114.3.208
85a4724e-6722-4cbd-ae6b-7752d22044ed,"2020-07-03, 11:30:48 AM",root,ListGroups,,,,us-east-1,,46.114.3.208
fb768d26-db7d-4ae7-bdf0-518ef41e3d8f,"2020-07-03, 11:30:48 AM",root,GetAccessKeyLastUsed,,,,us-east-1,,46.114.3.208
193b554e-6af5-482f-8b60-60c7293a6d88,"2020-07-03, 11:30:47 AM",root,ListUsers,,,,us-east-1,,46.114.3.208
e6430296-a2df-4d81-9a4e-f4c211c7e864,"2020-07-03, 11:30:47 AM",root,ListUsers,,,,us-east-1,,46.114.3.208
e3cf8f9e-9f37-4db4-887a-4885f7ae7a1c,"2020-07-03, 10:34:34 AM",root,ListPolicies,,,,us-east-1,,46.114.3.208
99cc102d-9e6d-42c3-9f92-de4743dc7b8c,"2020-07-03, 10:04:45 AM",root,CreateGroup,IAM Group,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::531788746776:group/Reviewers""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPAXXUIUKAMDH7ZFFWG7""}]",,us-east-1,,46.114.3.208
c990ed59-6654-4ced-a5b9-1f740a62e114,"2020-07-03, 10:04:45 AM",root,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/job-function/Billing""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",,us-east-1,,46.114.3.208
cfeaf6ce-16d6-47a0-ae1c-4b776e4495e0,"2020-07-03, 10:04:45 AM",root,ListGroups,,,,us-east-1,,46.114.3.208
919932fd-fabb-40b5-be74-996722be8fd0,"2020-07-03, 10:04:34 AM",root,ListPolicies,,,,us-east-1,,46.114.3.208
ea96073e-9152-47be-b4f6-9b872c05d5b2,"2020-07-03, 10:04:33 AM",root,ListPolicies,,,,us-east-1,,46.114.3.208
662317a0-46a1-461e-9252-7009b1a81c40,"2020-07-03, 10:04:24 AM",root,CreateGroup,IAM Group,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::531788746776:group/CloudTrailAdmins""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPAXXUIUKAMBHBTJYRCR""}]",,us-east-1,,46.114.3.208
6ba39934-6c73-4376-ad30-7a729e7fcb53,"2020-07-03, 10:04:24 AM",root,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailReadOnlyAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",,us-east-1,,46.114.3.208
8745f0fc-9bb7-43fd-bc7c-91703006c641,"2020-07-03, 10:04:24 AM",root,ListGroups,,,,us-east-1,,46.114.3.208
ae967edb-4967-4f11-a2dd-2ad6c493915e,"2020-07-03, 10:04:24 AM",root,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailFullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",,us-east-1,,46.114.3.208
fb3d32b7-0d05-4900-81c0-e8c5684c997b,"2020-07-03, 10:03:56 AM",root,ListPolicies,,,,us-east-1,,46.114.3.208
9012a2ae-2b63-482c-8a62-ecf79b0dfac0,"2020-07-03, 10:03:55 AM",root,ListPolicies,,,,us-east-1,,46.114.3.208
e52b0b3b-ca15-45e0-bede-e8152ef0d963,"2020-07-03, 10:03:42 AM",root,ListGroups,,,,us-east-1,,46.114.3.208
a573f834-d862-432d-9658-6451e7cf8f14,"2020-07-03, 09:57:22 AM",root,UpdateAccountPasswordPolicy,,,,us-east-1,,46.114.3.208
b7c2402b-6bf6-4fda-bb3d-d1a8d03be576,"2020-07-03, 09:57:22 AM",root,GetAccountPasswordPolicy,,,,us-east-1,,46.114.3.208
40e36d2a-8ee7-4e84-abcf-8a82d404306a,"2020-07-03, 09:56:33 AM",root,ListAccessKeys,,,,us-east-1,,46.114.3.208
799588bb-57ef-4f6a-9274-d8b6e87ebf38,"2020-07-03, 09:56:33 AM",root,ListMFADevices,,,,us-east-1,,46.114.3.208
80a8ca23-79d1-4a77-808f-e075a951f4d2,"2020-07-03, 09:56:33 AM",root,GetAccountPasswordPolicy,,,,us-east-1,NoSuchEntityException,46.114.3.208
86b62019-db52-4332-881a-1aa4f47a99f9,"2020-07-03, 09:56:33 AM",root,ListAccountAliases,,,,us-east-1,,46.114.3.208
bce514dd-763f-4e55-980c-e3ddb9e74e32,"2020-07-03, 09:56:33 AM",root,GetAccountPasswordPolicy,,,,us-east-1,NoSuchEntityException,46.114.3.208
fce021e5-b75d-40c8-a2ef-e5beb9c695d4,"2020-07-03, 09:56:33 AM",root,GetAccountSummary,,,,us-east-1,,46.114.3.208
6ed41575-7f9d-45b1-8e5f-c0c4d9cbfbc8,"2020-07-03, 09:56:19 AM",root,ListPolicies,,,,us-east-1,,46.114.3.208
a2d41080-aade-407e-8ccb-a896f2f99176,"2020-07-03, 09:56:05 AM",root,ListMFADevices,,,,us-east-1,,46.114.3.208
dc99cfcf-008d-492c-9756-a21a4bada156,"2020-07-03, 09:56:05 AM",root,ListAccessKeys,,,,us-east-1,,46.114.3.208
3fd11af2-eb3e-4131-97aa-8641f16076e7,"2020-07-03, 09:56:04 AM",root,GetAccountPasswordPolicy,,,,us-east-1,NoSuchEntityException,46.114.3.208
919583e7-4982-4deb-bb4c-25baaff59b99,"2020-07-03, 09:56:04 AM",root,ListAccountAliases,,,,us-east-1,,46.114.3.208
cb942bd2-8633-44c3-a247-69d2cefd7deb,"2020-07-03, 09:56:04 AM",root,GetAccountSummary,,,,us-east-1,,46.114.3.208
233a7ae8-2c9f-4905-b3bf-1060cdcdf5c8,"2020-07-03, 09:56:02 AM",root,ListMFADevices,,,,us-east-1,,46.114.3.208
6329b213-6008-45c7-bdf5-298f870217bc,"2020-07-03, 09:56:02 AM",root,ListAccountAliases,,,,us-east-1,,46.114.3.208
712346da-e2f8-49ca-84dd-8ae991debca1,"2020-07-03, 09:56:02 AM",root,ListAccessKeys,,,,us-east-1,,46.114.3.208
a70414b7-c7d7-48e0-910e-e8d947dda55f,"2020-07-03, 09:56:02 AM",root,GetAccountPasswordPolicy,,,,us-east-1,NoSuchEntityException,46.114.3.208
e7d0a702-c3d9-4e83-8d88-0a7ea807cf4a,"2020-07-03, 09:56:02 AM",root,GetAccountSummary,,,,us-east-1,,46.114.3.208
88688c2b-71e5-4180-b579-aee2163b6b4a,"2020-07-03, 09:55:45 AM",root,ConsoleLogin,,,,us-east-1,,46.114.3.208
